link,missing_rate,method_type,method,rmse,nrmse,r2,mape
ac-ma,0.4,baseline,BackwardFill,86.56,10.75,-0.06098621480676081,6.41
ac-ma,0.4,baseline,RollingMean,57.73,7.17,0.5280275842364321,5.17
ac-ma,0.4,baseline,LinearInterpolation,62.78,7.8,0.4418142981749982,5.36
ac-ma,0.4,stacking,StackingRegressor,72.85,9.4533,0.0178,8.72
ac-ma,0.45,baseline,Mean,84.94,10.53,-3.717260131019806e-05,8.81
ac-ma,0.45,baseline,Median,85.16,10.55,-0.005045557052034244,8.89
ac-ma,0.45,baseline,KNNImputer,84.94,10.53,-3.717260131019806e-05,8.81
ac-ma,0.45,baseline,ForwardFill,61.39,7.61,0.47761653760561906,5.52
ac-ma,0.45,baseline,BackwardFill,86.98,10.78,-0.048525321420135326,6.5
ac-ma,0.45,baseline,RollingMean,58.82,7.29,0.5204132661228582,5.23
ac-ma,0.45,baseline,LinearInterpolation,62.84,7.79,0.45269594414373715,5.31
ac-ma,0.45,stacking,StackingRegressor,72.85,9.4533,0.0178,8.72
ac-ma,0.5,baseline,Mean,86.74,10.75,-0.0002412017423669699,8.98
ac-ma,0.5,baseline,Median,87.04,10.79,-0.007260517001295597,9.08
ac-ma,0.5,baseline,KNNImputer,86.74,10.75,-0.0002412017423669699,8.98
ac-ma,0.5,baseline,ForwardFill,72.54,8.99,0.3003524193446523,6.04
ac-ma,0.5,baseline,BackwardFill,83.63,10.37,0.07011147893225078,6.46
ac-ma,0.5,baseline,RollingMean,70.71,8.77,0.3351405882628622,5.77
ac-ma,0.5,baseline,LinearInterpolation,65.11,8.07,0.43642090187918847,5.55
ac-ma,0.5,stacking,StackingRegressor,72.85,9.4533,0.0178,8.72
ac-mg,0.2,baseline,Mean,16.33,1.8,-0.21055058590489462,1.6
ac-mg,0.2,baseline,Median,14.92,1.64,-0.009928541570316751,1.36
ac-mg,0.2,baseline,KNNImputer,16.33,1.8,-0.21055058590489462,1.6
ac-mg,0.2,baseline,ForwardFill,13.94,1.53,0.11776719566367266,1.12
ac-mg,0.2,baseline,BackwardFill,15.86,1.74,-0.14208871474244766,1.35
ac-mg,0.2,baseline,RollingMean,10.46,1.15,0.5036183495911689,0.9
ac-mg,0.2,baseline,LinearInterpolation,14.31,1.57,0.07104581881566385,1.15
ac-mg,0.2,stacking,StackingRegressor,17.965,2.01,-0.3485,1.7575
ac-mg,0.25,baseline,Mean,19.02,2.09,-0.0720176526271703,1.84
ac-mg,0.25,baseline,Median,18.64,2.05,-0.029998770427477783,1.59
ac-mg,0.25,baseline,KNNImputer,19.02,2.09,-0.0720176526271703,1.84
ac-mg,0.25,baseline,ForwardFill,14.66,1.61,0.3632259538399759,1.3
ac-mg,0.25,baseline,BackwardFill,14.67,1.62,0.3616949238403533,1.24
ac-mg,0.25,baseline,RollingMean,13.73,1.51,0.44127876829294266,1.14
ac-mg,0.25,baseline,LinearInterpolation,14.0,1.54,0.41888069216245893,1.2
ac-mg,0.25,stacking,StackingRegressor,20.4533,2.29,-0.4195,1.9
ac-mg,0.3,baseline,Mean,20.39,2.25,-0.020674613271738362,1.94
ac-mg,0.3,baseline,Median,20.77,2.29,-0.05923059644273487,1.72
ac-mg,0.3,baseline,KNNImputer,20.39,2.25,-0.020674613271738362,1.94
ac-mg,0.3,baseline,ForwardFill,14.25,1.57,0.5018598223995605,1.22
ac-mg,0.3,baseline,BackwardFill,22.71,2.51,-0.26611311875748767,1.85
ac-mg,0.3,baseline,RollingMean,13.69,1.51,0.540327621087539,1.15
ac-mg,0.3,baseline,LinearInterpolation,17.89,1.97,0.21487380201988548,1.48
ac-mg,0.3,stacking,StackingRegressor,15.005,1.68,0.1804,1.495
ac-mg,0.35,baseline,Mean,19.43,2.14,-0.05063735844096984,1.83
ac-mg,0.35,baseline,Median,19.39,2.14,-0.046724022778808605,1.57
ac-mg,0.35,baseline,KNNImputer,19.43,2.14,-0.05063735844096984,1.83
ac-mg,0.35,baseline,ForwardFill,12.74,1.4,0.5482773285024141,1.09
ac-mg,0.35,baseline,BackwardFill,21.29,2.35,-0.26139238804884335,1.69
ac-mg,0.35,baseline,RollingMean,12.96,1.43,0.5325999699571082,1.07
ac-mg,0.35,baseline,LinearInterpolation,16.65,1.84,0.2283678380333769,1.35
ac-mg,0.35,stacking,StackingRegressor,15.005,1.68,0.1804,1.495
ac-mg,0.4,baseline,Mean,19.31,2.13,-0.13831049345154223,1.87
ac-mg,0.4,baseline,Median,18.16,2.0,-0.006606412167975639,1.5
ac-mg,0.4,baseline,KNNImputer,19.31,2.13,-0.13831049345154223,1.87
ac-mg,0.4,baseline,ForwardFill,11.97,1.32,0.562533227472976,1.01
ac-mg,0.4,baseline,BackwardFill,19.7,2.17,-0.18449906812547323,1.54
ac-mg,0.4,baseline,RollingMean,11.87,1.31,0.5698445006944688,1.04
ac-mg,0.4,baseline,LinearInterpolation,15.43,1.7,0.2730014483437153,1.25
ac-mg,0.4,stacking,StackingRegressor,15.005,1.68,0.1804,1.495
ac-mg,0.45,baseline,Mean,18.91,2.08,-0.0970763886724626,1.82
ac-mg,0.45,baseline,Median,18.4,2.03,-0.03873546380170878,1.52
ac-mg,0.45,baseline,KNNImputer,18.91,2.08,-0.0970763886724626,1.82
ac-mg,0.45,baseline,ForwardFill,13.55,1.49,0.4368442791496894,1.12
ac-mg,0.45,baseline,BackwardFill,18.78,2.07,-0.0817532091105071,1.46
ac-mg,0.45,baseline,RollingMean,13.47,1.49,0.44287288959707716,1.16
ac-mg,0.45,baseline,LinearInterpolation,15.36,1.69,0.2759486562028738,1.27
ac-mg,0.45,stacking,StackingRegressor,15.005,1.68,0.1804,1.495
ac-mg,0.5,baseline,Mean,21.59,2.38,-0.05422457196471964,2.03
ac-mg,0.5,baseline,Median,21.12,2.33,-0.009197976709817368,1.76
ac-mg,0.5,baseline,KNNImputer,21.59,2.38,-0.05422457196471964,2.03
ac-mg,0.5,baseline,ForwardFill,12.9,1.42,0.6232923244229488,1.06
ac-mg,0.5,baseline,BackwardFill,18.53,2.04,0.22298367228343108,1.42
ac-mg,0.5,baseline,RollingMean,14.29,1.58,0.5380536595744625,1.18
ac-mg,0.5,baseline,LinearInterpolation,14.93,1.65,0.4958080635002916,1.22
ac-mg,0.5,stacking,StackingRegressor,15.005,1.68,0.1804,1.495
ac-ms,0.2,baseline,Mean,74.47,9.37,-0.0008975398275832269,7.69
ac-ms,0.2,baseline,Median,74.48,9.37,-0.0013955205068716392,7.7
ac-ms,0.2,baseline,KNNImputer,74.47,9.37,-0.0008975398275832269,7.69
ac-ms,0.2,baseline,ForwardFill,59.2,7.45,0.3675191324998752,5.34
ac-ms,0.2,baseline,BackwardFill,65.51,8.24,0.22549333824408735,5.05
ac-ms,0.2,baseline,RollingMean,58.39,7.35,0.3845557278439673,5.17
ac-ms,0.2,baseline,LinearInterpolation,51.7,6.51,0.5176126737797275,4.47
ac-ms,0.2,stacking,StackingRegressor,42.936,5.504,0.579,4.736
ac-ms,0.25,baseline,Mean,80.91,10.21,-0.004361332904322168,8.39
ac-ms,0.25,baseline,Median,80.98,10.22,-0.005946351458180565,8.41
ac-ms,0.25,baseline,KNNImputer,80.91,10.21,-0.004361332904322168,8.39
ac-ms,0.25,baseline,ForwardFill,64.35,8.12,0.3647809700478275,5.73
ac-ms,0.25,baseline,BackwardFill,66.73,8.42,0.31685827832617275,5.62
ac-ms,0.25,baseline,RollingMean,64.24,8.11,0.3668617014294605,5.62
ac-ms,0.25,baseline,LinearInterpolation,57.21,7.22,0.4978819969453344,4.92
ac-ms,0.25,stacking,StackingRegressor,46.235,5.9525,0.4427,5.2625
ac-ms,0.3,baseline,Mean,81.83,10.31,-0.0020323551701586506,8.5
ac-ms,0.3,baseline,Median,81.86,10.31,-0.0028261638771247544,8.52
ac-ms,0.3,baseline,KNNImputer,81.83,10.31,-0.0020323551701586506,8.5
ac-ms,0.3,baseline,ForwardFill,62.23,7.84,0.42052458364394174,5.61
ac-ms,0.3,baseline,BackwardFill,64.97,8.19,0.3683131876654776,5.49
ac-ms,0.3,baseline,RollingMean,61.96,7.81,0.4254254364716711,5.48
ac-ms,0.3,baseline,LinearInterpolation,56.25,7.09,0.5264197797480498,4.86
ac-ms,0.3,stacking,StackingRegressor,37.87,4.9367,0.6355,4.3167
ac-ms,0.35,baseline,Mean,80.5,10.16,-0.005046902075075632,8.39
ac-ms,0.35,baseline,Median,80.56,10.16,-0.00652641000179921,8.41
ac-ms,0.35,baseline,KNNImputer,80.5,10.16,-0.005046902075075632,8.39
ac-ms,0.35,baseline,ForwardFill,68.52,8.64,0.2719507565192423,5.81
ac-ms,0.35,baseline,BackwardFill,64.38,8.12,0.35715562851795657,5.58
ac-ms,0.35,baseline,RollingMean,63.36,7.99,0.37742477147604736,5.65
ac-ms,0.35,baseline,LinearInterpolation,57.39,7.24,0.4891483765691488,4.96
ac-ms,0.35,stacking,StackingRegressor,37.87,4.9367,0.6355,4.3167
ac-ms,0.4,baseline,Mean,80.32,10.1,-0.0009694761305369948,8.33
ac-ms,0.4,baseline,Median,80.32,10.11,-0.0010713190005582351,8.33
ac-ms,0.4,baseline,KNNImputer,80.32,10.1,-0.0009694761305369948,8.33
ac-ms,0.4,baseline,ForwardFill,71.83,9.04,0.1993334132582082,5.93
ac-ms,0.4,baseline,BackwardFill,66.14,8.32,0.32113730808998686,5.6
ac-ms,0.4,baseline,RollingMean,66.23,8.33,0.31931434360608435,5.72
ac-ms,0.4,baseline,LinearInterpolation,58.74,7.39,0.4645696891226315,5.08
ac-ms,0.4,stacking,StackingRegressor,37.87,4.9367,0.6355,4.3167
ac-ms,0.45,baseline,Mean,81.46,10.23,-4.353283910352168e-05,8.43
ac-ms,0.45,baseline,Median,81.46,10.23,-8.200569966421156e-06,8.45
ac-ms,0.45,baseline,KNNImputer,81.46,10.23,-4.353283910352168e-05,8.43
ac-ms,0.45,baseline,ForwardFill,91.89,11.54,-0.27255279036109137,6.34
ac-ms,0.45,baseline,BackwardFill,70.48,8.85,0.2513816556845416,5.78
ac-ms,0.45,baseline,RollingMean,87.28,10.96,-0.14790739834083455,6.12
ac-ms,0.45,baseline,LinearInterpolation,68.25,8.57,0.29794834015119465,5.41
ac-ms,0.45,stacking,StackingRegressor,37.87,4.9367,0.6355,4.3167
ac-ms,0.5,baseline,Mean,83.23,10.43,-0.0022542887023944136,8.6
ac-ms,0.5,baseline,Median,83.2,10.42,-0.0014620426036395795,8.61
ac-ms,0.5,baseline,KNNImputer,83.23,10.43,-0.0022542887023944136,8.6
ac-ms,0.5,baseline,ForwardFill,85.79,10.75,-0.06480302909766911,6.0
ac-ms,0.5,baseline,BackwardFill,68.7,8.61,0.3171037786382793,5.75
ac-ms,0.5,baseline,RollingMean,81.99,10.27,0.027471813799503586,5.83
ac-ms,0.5,baseline,LinearInterpolation,65.67,8.23,0.37608051918946606,5.3
ac-ms,0.5,stacking,StackingRegressor,37.87,4.9367,0.6355,4.3167
ac-mt,0.2,baseline,Mean,89.72,11.27,-0.005816173036408134,9.08
ac-mt,0.2,baseline,Median,89.98,11.3,-0.011684246317480218,9.14
ac-mt,0.2,baseline,KNNImputer,89.72,11.27,-0.005816173036408134,9.08
ac-mt,0.2,baseline,ForwardFill,71.4,8.96,0.36299626657392325,5.76
ac-mt,0.2,baseline,BackwardFill,70.94,8.91,0.3711188111718211,5.36
ac-mt,0.2,baseline,RollingMean,66.35,8.33,0.44986945209828577,5.25
ac-mt,0.2,baseline,LinearInterpolation,55.75,7.0,0.6116041428187424,4.85
ac-mt,0.2,stacking,StackingRegressor,48.538,6.166,0.3197,4.884
ac-mt,0.25,baseline,Mean,87.13,10.93,-0.004921266442658556,8.87
ac-mt,0.25,baseline,Median,87.46,10.97,-0.012686834673188985,8.94
ac-mt,0.25,baseline,KNNImputer,87.13,10.93,-0.004921266442658556,8.87
ac-mt,0.25,baseline,ForwardFill,69.98,8.78,0.35169202582991665,5.66
ac-mt,0.25,baseline,BackwardFill,68.37,8.58,0.3811846211133121,5.29
ac-mt,0.25,baseline,RollingMean,65.11,8.17,0.43886794210693203,5.25
ac-mt,0.25,baseline,LinearInterpolation,53.51,6.71,0.6209644508147816,4.7
ac-mt,0.25,stacking,StackingRegressor,46.585,6.0175,0.3621,4.6225
ac-mt,0.3,baseline,Mean,85.41,10.67,-0.000674768358257527,8.68
ac-mt,0.3,baseline,Median,85.58,10.69,-0.004608191409517959,8.74
ac-mt,0.3,baseline,KNNImputer,85.41,10.67,-0.000674768358257527,8.68
ac-mt,0.3,baseline,ForwardFill,68.98,8.62,0.34741621139503387,5.57
ac-mt,0.3,baseline,BackwardFill,71.18,8.89,0.3049567058200393,5.33
ac-mt,0.3,baseline,RollingMean,64.58,8.07,0.42794547166795815,5.19
ac-mt,0.3,baseline,LinearInterpolation,53.41,6.67,0.6087620768118409,4.59
ac-mt,0.3,stacking,StackingRegressor,46.8433,6.0733,0.4644,4.81
ac-mt,0.35,baseline,Mean,88.23,11.05,-0.003215008003864428,8.99
ac-mt,0.35,baseline,Median,88.39,11.07,-0.006915935222665537,9.02
ac-mt,0.35,baseline,KNNImputer,88.23,11.05,-0.003215008003864428,8.99
ac-mt,0.35,baseline,ForwardFill,73.61,9.22,0.3016225405477232,5.99
ac-mt,0.35,baseline,BackwardFill,66.49,8.33,0.43021778611357386,5.61
ac-mt,0.35,baseline,RollingMean,70.03,8.77,0.3678605629181825,5.74
ac-mt,0.35,baseline,LinearInterpolation,60.5,7.58,0.5282635714875816,5.15
ac-mt,0.35,stacking,StackingRegressor,46.8433,6.0733,0.4644,4.81
ac-mt,0.4,baseline,Mean,86.2,10.77,-0.001211041301818927,8.77
ac-mt,0.4,baseline,Median,86.32,10.79,-0.003934279719040257,8.8
ac-mt,0.4,baseline,KNNImputer,86.2,10.77,-0.001211041301818927,8.77
ac-mt,0.4,baseline,ForwardFill,71.85,8.98,0.30440006361725536,5.88
ac-mt,0.4,baseline,BackwardFill,66.91,8.36,0.3967498649136172,5.59
ac-mt,0.4,baseline,RollingMean,68.4,8.55,0.36958360883503016,5.65
ac-mt,0.4,baseline,LinearInterpolation,59.33,7.42,0.5257446683436993,5.03
ac-mt,0.4,stacking,StackingRegressor,46.8433,6.0733,0.4644,4.81
ac-mt,0.45,baseline,Mean,85.37,10.65,-1.9075144745972494e-06,8.68
ac-mt,0.45,baseline,Median,85.41,10.65,-0.0008844061584789564,8.7
ac-mt,0.45,baseline,KNNImputer,85.37,10.65,-1.9075144745972494e-06,8.68
ac-mt,0.45,baseline,ForwardFill,71.29,8.89,0.3026802073984811,5.83
ac-mt,0.45,baseline,BackwardFill,68.08,8.49,0.36396955460442904,5.56
ac-mt,0.45,baseline,RollingMean,69.08,8.61,0.3451796145431806,5.67
ac-mt,0.45,baseline,LinearInterpolation,58.47,7.29,0.5309144795189462,5.0
ac-mt,0.45,stacking,StackingRegressor,46.8433,6.0733,0.4644,4.81
ac-mt,0.5,baseline,Mean,88.03,10.95,-0.0014284014632877096,8.96
ac-mt,0.5,baseline,Median,87.97,10.95,-0.0001014065894315852,8.98
ac-mt,0.5,baseline,KNNImputer,88.03,10.95,-0.0014284014632877096,8.96
ac-mt,0.5,baseline,ForwardFill,75.01,9.34,0.27274649917934335,6.08
ac-mt,0.5,baseline,BackwardFill,66.69,8.3,0.42520234497430287,5.52
ac-mt,0.5,baseline,RollingMean,72.81,9.06,0.3148656655373162,5.9
ac-mt,0.5,baseline,LinearInterpolation,61.97,7.71,0.5036293941615145,5.21
ac-mt,0.5,stacking,StackingRegressor,46.8433,6.0733,0.4644,4.81
ac-pa,0.2,baseline,Mean,110.04,13.95,-0.00020665152506316176,11.93
ac-pa,0.2,baseline,Median,110.03,13.95,-3.1998317484571714e-07,11.92
ac-pa,0.2,baseline,KNNImputer,110.04,13.95,-0.00020665152506316176,11.93
ac-pa,0.2,baseline,ForwardFill,86.68,10.99,0.3793931779573876,7.85
ac-pa,0.2,baseline,BackwardFill,94.77,12.01,0.2580750727719239,7.97
ac-pa,0.2,baseline,RollingMean,81.13,10.28,0.4563552580580743,7.21
ac-pa,0.2,baseline,LinearInterpolation,81.09,10.28,0.4568595526092847,7.19
ac-pa,0.25,baseline,Mean,109.02,13.78,-9.10204672257553e-05,11.87
ac-pa,0.25,baseline,Median,109.04,13.79,-0.00048402243357625885,11.87
ac-pa,0.25,baseline,KNNImputer,109.02,13.78,-9.10204672257553e-05,11.87
ac-pa,0.25,baseline,ForwardFill,86.88,10.98,0.36488866783517304,7.65
ac-pa,0.25,baseline,BackwardFill,90.39,11.43,0.3124081196064792,7.55
ac-pa,0.25,baseline,RollingMean,82.92,10.48,0.4213804229696215,7.28
ac-pa,0.25,baseline,LinearInterpolation,80.42,10.17,0.45571273452208716,7.0
ac-pa,0.3,baseline,Mean,108.09,13.65,-0.0006350298504180785,11.73
ac-pa,0.3,baseline,Median,108.12,13.65,-0.0011611644613456207,11.73
ac-pa,0.3,baseline,KNNImputer,108.09,13.65,-0.0006350298504180785,11.73
ac-pa,0.3,baseline,ForwardFill,85.15,10.75,0.37895523323956115,7.56
ac-pa,0.3,baseline,BackwardFill,87.56,11.05,0.3433530846087719,7.35
ac-pa,0.3,baseline,RollingMean,81.94,10.35,0.4248654035809053,7.3
ac-pa,0.3,baseline,LinearInterpolation,78.16,9.87,0.4767709204496896,6.77
ac-pa,0.35,baseline,Mean,105.98,13.35,-0.0029949054064173364,11.41
ac-pa,0.35,baseline,Median,106.01,13.35,-0.0036953969045887547,11.41
ac-pa,0.35,baseline,KNNImputer,105.98,13.35,-0.0029949054064173364,11.41
ac-pa,0.35,baseline,ForwardFill,85.99,10.83,0.3396335829284943,7.51
ac-pa,0.35,baseline,BackwardFill,87.42,11.01,0.3175061587494894,7.09
ac-pa,0.35,baseline,RollingMean,80.31,10.11,0.424054290694,7.12
ac-pa,0.35,baseline,LinearInterpolation,76.81,9.67,0.47311322512073795,6.61
ac-pa,0.4,baseline,Mean,106.27,13.42,-0.0008827828905928481,11.48
ac-pa,0.4,baseline,Median,106.31,13.42,-0.0016785792411115885,11.47
ac-pa,0.4,baseline,KNNImputer,106.27,13.42,-0.0008827828905928481,11.48
ac-pa,0.4,baseline,ForwardFill,90.85,11.47,0.268530778081445,7.85
ac-pa,0.4,baseline,BackwardFill,90.53,11.43,0.27360008424318594,7.35
ac-pa,0.4,baseline,RollingMean,84.56,10.68,0.36624783618773293,7.52
ac-pa,0.4,baseline,LinearInterpolation,81.16,10.25,0.4162672571075552,6.92
ac-pa,0.45,baseline,Mean,105.66,13.32,-0.0028223851288733393,11.37
ac-pa,0.45,baseline,Median,105.67,13.32,-0.0030633875187389137,11.37
ac-pa,0.45,baseline,KNNImputer,105.66,13.32,-0.0028223851288733393,11.37
ac-pa,0.45,baseline,ForwardFill,114.67,14.45,-0.18116911731473562,9.05
ac-pa,0.45,baseline,BackwardFill,87.94,11.09,0.30522622776715536,7.15
ac-pa,0.45,baseline,RollingMean,107.33,13.53,-0.034893810730101116,8.66
ac-pa,0.45,baseline,LinearInterpolation,88.19,11.12,0.3013506112345118,7.25
ac-pa,0.5,baseline,Mean,104.73,13.19,-0.006225216228891828,11.22
ac-pa,0.5,baseline,Median,104.67,13.18,-0.005027725149598483,11.22
ac-pa,0.5,baseline,KNNImputer,104.73,13.19,-0.006225216228891828,11.22
ac-pa,0.5,baseline,ForwardFill,110.3,13.89,-0.11601772705048696,8.61
ac-pa,0.5,baseline,BackwardFill,86.95,10.95,0.3065081483323767,7.09
ac-pa,0.5,baseline,RollingMean,103.37,13.01,0.019900242212062436,8.26
ac-pa,0.5,baseline,LinearInterpolation,86.45,10.88,0.3145093480990271,7.1
ac-pb,0.2,baseline,Mean,109.74,14.68,-6.386748948328247e-05,14.11
ac-pb,0.2,baseline,Median,109.99,14.72,-0.004606447249683843,14.17
ac-pb,0.2,baseline,KNNImputer,109.74,14.68,-6.386748948328247e-05,14.11
ac-pb,0.2,baseline,ForwardFill,77.47,10.36,0.5016934394546677,8.93
ac-pb,0.2,baseline,BackwardFill,82.29,11.01,0.43764974776683674,9.36
ac-pb,0.2,baseline,RollingMean,69.05,9.24,0.6040451092678087,8.25
ac-pb,0.2,baseline,LinearInterpolation,66.69,8.92,0.6306398230508489,7.81
ac-pb,0.2,stacking,StackingRegressor,72.808,10.17,-0.385,8.51
ac-pb,0.25,baseline,Mean,109.09,14.58,-2.2558885521828387e-06,13.8
ac-pb,0.25,baseline,Median,109.3,14.61,-0.003887859714339692,13.86
ac-pb,0.25,baseline,KNNImputer,109.09,14.58,-2.2558885521828387e-06,13.8
ac-pb,0.25,baseline,ForwardFill,80.2,10.72,0.4595557302238723,9.12
ac-pb,0.25,baseline,BackwardFill,84.22,11.26,0.4039544380198068,9.36
ac-pb,0.25,baseline,RollingMean,72.96,9.75,0.5526391574764403,8.41
ac-pb,0.25,baseline,LinearInterpolation,70.52,9.43,0.5821049843985638,8.09
ac-pb,0.25,stacking,StackingRegressor,63.0825,8.7925,-0.0497,7.7275
ac-pb,0.3,baseline,Mean,115.64,15.49,-0.0003380105168813152,16.3
ac-pb,0.3,baseline,Median,115.91,15.52,-0.00501412527873657,16.39
ac-pb,0.3,baseline,KNNImputer,115.64,15.49,-0.0003380105168813152,16.3
ac-pb,0.3,baseline,ForwardFill,82.6,11.06,0.48954613798910596,10.65
ac-pb,0.3,baseline,BackwardFill,86.58,11.6,0.4391648060673772,10.95
ac-pb,0.3,baseline,RollingMean,77.64,10.4,0.5490607836077224,10.1
ac-pb,0.3,baseline,LinearInterpolation,74.33,9.96,0.5866842745790247,9.74
ac-pb,0.3,stacking,StackingRegressor,49.49,7.09,0.6248,6.1133
ac-pb,0.35,baseline,Mean,113.63,15.22,-0.0005384171813844763,15.67
ac-pb,0.35,baseline,Median,113.9,15.26,-0.005284634473430083,15.75
ac-pb,0.35,baseline,KNNImputer,113.63,15.22,-0.0005384171813844763,15.67
ac-pb,0.35,baseline,ForwardFill,81.25,10.89,0.4884239548486008,10.15
ac-pb,0.35,baseline,BackwardFill,86.52,11.59,0.41993619566509555,10.61
ac-pb,0.35,baseline,RollingMean,76.57,10.26,0.5457170396462614,9.61
ac-pb,0.35,baseline,LinearInterpolation,74.04,9.92,0.57526657632478,9.44
ac-pb,0.35,stacking,StackingRegressor,49.49,7.09,0.6248,6.1133
ac-pb,0.4,baseline,Mean,111.84,14.98,-0.0004706859847734002,15.09
ac-pb,0.4,baseline,Median,112.11,15.01,-0.0053914528084055835,15.17
ac-pb,0.4,baseline,KNNImputer,111.84,14.98,-0.0004706859847734002,15.09
ac-pb,0.4,baseline,ForwardFill,80.88,10.83,0.47680674612996765,9.94
ac-pb,0.4,baseline,BackwardFill,84.85,11.36,0.4241623616217016,10.21
ac-pb,0.4,baseline,RollingMean,76.33,10.22,0.5339915574495504,9.44
ac-pb,0.4,baseline,LinearInterpolation,73.69,9.87,0.5656587970024589,9.24
ac-pb,0.4,stacking,StackingRegressor,49.49,7.09,0.6248,6.1133
ac-pb,0.45,baseline,Mean,112.42,15.04,-5.1044122565624406e-05,14.97
ac-pb,0.45,baseline,Median,112.54,15.05,-0.0020332853705240517,15.02
ac-pb,0.45,baseline,KNNImputer,112.42,15.04,-5.1044122565624406e-05,14.97
ac-pb,0.45,baseline,ForwardFill,81.59,10.91,0.473317363093926,9.91
ac-pb,0.45,baseline,BackwardFill,92.83,12.42,0.3181886004347233,10.47
ac-pb,0.45,baseline,RollingMean,77.74,10.4,0.5218240819634989,9.47
ac-pb,0.45,baseline,LinearInterpolation,76.31,10.21,0.5392602937039801,9.22
ac-pb,0.45,stacking,StackingRegressor,49.49,7.09,0.6248,6.1133
ac-pb,0.5,baseline,Mean,110.91,14.78,-0.001889635016825375,14.45
ac-pb,0.5,baseline,Median,110.82,14.77,-0.00019547852795520626,14.5
ac-pb,0.5,baseline,KNNImputer,110.91,14.78,-0.001889635016825375,14.45
ac-pb,0.5,baseline,ForwardFill,80.3,10.7,0.4748787737244885,9.46
ac-pb,0.5,baseline,BackwardFill,91.17,12.15,0.32299032900300495,10.15
ac-pb,0.5,baseline,RollingMean,78.83,10.5,0.49393344121437166,9.23
ac-pb,0.5,baseline,LinearInterpolation,74.11,9.87,0.5526598296169525,8.74
ac-pb,0.5,stacking,StackingRegressor,49.49,7.09,0.6248,6.1133
ac-pe,0.2,baseline,Mean,76.35,11.17,-0.21612173075779584,9.78
ac-pe,0.2,baseline,Median,71.79,10.5,-0.07534563712248787,9.57
ac-pe,0.2,baseline,KNNImputer,76.35,11.17,-0.21612173075779584,9.78
ac-pe,0.2,baseline,ForwardFill,85.68,12.54,-0.5314990820793224,10.79
ac-pe,0.2,baseline,BackwardFill,90.03,13.17,-0.6911806192147212,10.9
ac-pe,0.2,baseline,RollingMean,78.56,11.49,-0.28771456135948603,9.73
ac-pe,0.2,baseline,LinearInterpolation,82.68,12.1,-0.42630425811252026,10.11
ac-pe,0.2,stacking,StackingRegressor,65.775,9.99,-0.9835,8.3075
ac-pe,0.25,baseline,Mean,73.23,10.68,-0.3563272505701327,9.13
ac-pe,0.25,baseline,Median,66.67,9.72,-0.12419290232865254,8.5
ac-pe,0.25,baseline,KNNImputer,73.23,10.68,-0.3563272505701327,9.13
ac-pe,0.25,baseline,ForwardFill,76.47,11.15,-0.47896694554583163,8.99
ac-pe,0.25,baseline,BackwardFill,89.68,13.08,-1.0342503934161384,10.95
ac-pe,0.25,baseline,RollingMean,70.98,10.35,-0.2743990420763176,8.1
ac-pe,0.25,baseline,LinearInterpolation,77.74,11.34,-0.5285647693241684,9.42
ac-pe,0.25,stacking,StackingRegressor,78.7367,11.9533,-1.7585,9.6
ac-pe,0.3,baseline,Mean,68.94,10.09,-0.3668291023364256,8.29
ac-pe,0.3,baseline,Median,62.22,9.11,-0.113240085492194,7.56
ac-pe,0.3,baseline,KNNImputer,68.94,10.09,-0.3668291023364256,8.29
ac-pe,0.3,baseline,ForwardFill,149.46,21.88,-5.42408201191307,12.91
ac-pe,0.3,baseline,BackwardFill,86.86,12.72,-1.1700425400073402,10.3
ac-pe,0.3,baseline,RollingMean,116.37,17.04,-2.894814222407959,10.55
ac-pe,0.3,baseline,LinearInterpolation,106.21,15.55,-2.244247479149124,11.13
ac-pe,0.3,stacking,StackingRegressor,53.4,8.22,-0.5303,6.91
ac-pe,0.35,baseline,Mean,69.84,10.31,-0.22104892200891935,8.47
ac-pe,0.35,baseline,Median,64.74,9.56,-0.04918483833440157,7.85
ac-pe,0.35,baseline,KNNImputer,69.84,10.31,-0.22104892200891935,8.47
ac-pe,0.35,baseline,ForwardFill,140.23,20.71,-3.922765505375372,12.44
ac-pe,0.35,baseline,BackwardFill,85.35,12.6,-0.8233976104395002,10.51
ac-pe,0.35,baseline,RollingMean,112.98,16.68,-2.1952130058634673,10.64
ac-pe,0.35,baseline,LinearInterpolation,101.82,15.04,-1.5953922814359824,10.72
ac-pe,0.35,stacking,StackingRegressor,53.4,8.22,-0.5303,6.91
